from_stop_id,to_stop_id,transfer_type,min_transfer_time
"ch:1:sloid:73205::80","ch:1:sloid:73205::67","2","180"
"ch:1:sloid:73205::80","ch:1:sloid:73205::68","2","180"
"ch:1:sloid:73205::80","ch:1:sloid:73205::81","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::0","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::1","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::50","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::55","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::56","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::57","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::61","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::62","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::63","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::64","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::65","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::66","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::67","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::68","2","180"
"ch:1:sloid:73205::81","ch:1:sloid:73205::80","2","180"
"ch:1:sloid:73206::50","ch:1:sloid:73206::51","2","60"
"ch:1:sloid:73206::51","ch:1:sloid:73206::50","2","60"
"ch:1:sloid:73209::50","ch:1:sloid:73209::51","2","60"
"ch:1:sloid:73209::51","ch:1:sloid:73209::50","2","60"
"ch:1:sloid:73211::50","ch:1:sloid:73211::51","2","180"
"ch:1:sloid:73211::50","ch:1:sloid:73211::52","2","120"
"ch:1:sloid:73211::50","ch:1:sloid:73211::53","2","120"
"ch:1:sloid:73211::51","ch:1:sloid:73211::50","2","180"
"ch:1:sloid:73211::51","ch:1:sloid:73211::52","2","120"
"ch:1:sloid:73211::51","ch:1:sloid:73211::53","2","120"
"ch:1:sloid:73211::52","ch:1:sloid:73211::50","2","120"
"ch:1:sloid:73211::52","ch:1:sloid:73211::51","2","120"
"ch:1:sloid:73211::52","ch:1:sloid:73211::53","2","180"
"ch:1:sloid:73211::53","ch:1:sloid:73211::50","2","120"
"ch:1:sloid:73211::53","ch:1:sloid:73211::51","2","120"
"ch:1:sloid:73211::53","ch:1:sloid:73211::52","2","180"
"ch:1:sloid:73213::50","ch:1:sloid:73213::51","2","180"
"ch:1:sloid:73213::50","ch:1:sloid:73213::52","2","180"
"ch:1:sloid:73213::51","ch:1:sloid:73213::50","2","180"
"ch:1:sloid:73213::51","ch:1:sloid:73213::52","2","60"
"ch:1:sloid:73213::52","ch:1:sloid:73213::50","2","180"
"ch:1:sloid:73213::52","ch:1:sloid:73213::51","2","60"
"ch:1:sloid:73214::50","ch:1:sloid:73214::51","2","60"
"ch:1:sloid:73214::51","ch:1:sloid:73214::50","2","60"
"ch:1:sloid:73216::50","ch:1:sloid:73216::51","2","60"
"ch:1:sloid:73216::51","ch:1:sloid:73216::50","2","60"
"ch:1:sloid:73217::50","ch:1:sloid:73217::51","2","60"
"ch:1:sloid:73217::51","ch:1:sloid:73217::50","2","60"
"ch:1:sloid:73218::50","ch:1:sloid:73218::51","2","60"
"ch:1:sloid:73218::51","ch:1:sloid:73218::50","2","60"
"ch:1:sloid:73219::50","ch:1:sloid:73219::51","2","240"
"ch:1:sloid:73219::51","ch:1:sloid:73219::50","2","240"
"ch:1:sloid:73220::50","ch:1:sloid:73220::51","2","240"
"ch:1:sloid:73220::51","ch:1:sloid:73220::50","2","240"
"ch:1:sloid:73221::50","ch:1:sloid:73221::51","2","240"
"ch:1:sloid:73221::50","ch:1:sloid:73223::50","2","600"
"ch:1:sloid:73221::51","ch:1:sloid:73221::50","2","240"
"ch:1:sloid:73221::51","ch:1:sloid:73223::50","2","600"
"ch:1:sloid:73222::50","ch:1:sloid:73222::51","2","120"
"ch:1:sloid:73222::51","ch:1:sloid:73222::50","2","120"
"ch:1:sloid:73223::50","ch:1:sloid:73221::50","2","600"
"ch:1:sloid:73223::50","ch:1:sloid:73221::51","2","600"
"ch:1:sloid:73224::50","ch:1:sloid:73224::51","2","240"
"ch:1:sloid:73224::51","ch:1:sloid:73224::50","2","240"
"ch:1:sloid:73226::50","ch:1:sloid:73226::51","2","240"
"ch:1:sloid:73226::51","ch:1:sloid:73226::50","2","240"
"ch:1:sloid:73228::50","ch:1:sloid:73228::51","2","120"
"ch:1:sloid:73228::51","ch:1:sloid:73228::50","2","120"
"ch:1:sloid:73229::50","ch:1:sloid:73229::51","2","60"
"ch:1:sloid:73229::51","ch:1:sloid:73229::50","2","60"
"ch:1:sloid:73230::50","ch:1:sloid:73230::51","2","60"
"ch:1:sloid:73230::51","ch:1:sloid:73230::50","2","60"
"ch:1:sloid:73232::50","ch:1:sloid:73232::51","2","120"
"ch:1:sloid:73232::50","ch:1:sloid:73232::52","2","120"
"ch:1:sloid:73232::51","ch:1:sloid:73232::50","2","120"
"ch:1:sloid:73232::51","ch:1:sloid:73232::52","2","120"
"ch:1:sloid:73232::52","ch:1:sloid:73232::50","2","120"
"ch:1:sloid:73232::52","ch:1:sloid:73232::51","2","120"
"ch:1:sloid:73233::50","ch:1:sloid:73233::51","2","60"
"ch:1:sloid:73233::51","ch:1:sloid:73233::50","2","60"
"ch:1:sloid:73234::50","ch:1:sloid:73234::51","2","60"
"ch:1:sloid:73234::51","ch:1:sloid:73234::50","2","60"
"ch:1:sloid:73235::50","ch:1:sloid:73235::51","2","60"
"ch:1:sloid:73235::51","ch:1:sloid:73235::50","2","60"
"ch:1:sloid:73236::50","ch:1:sloid:73236::51","2","240"
"ch:1:sloid:73236::51","ch:1:sloid:73236::50","2","240"
"ch:1:sloid:73238::50","ch:1:sloid:73238::51","2","60"
"ch:1:sloid:73238::51","ch:1:sloid:73238::50","2","60"
"ch:1:sloid:73239::50","ch:1:sloid:73239::51","2","240"
"ch:1:sloid:73239::51","ch:1:sloid:73239::50","2","240"
"ch:1:sloid:73240::50","ch:1:sloid:73240::51","2","60"
"ch:1:sloid:73240::51","ch:1:sloid:73240::50","2","60"
"ch:1:sloid:73241::50","ch:1:sloid:73241::51","2","60"
"ch:1:sloid:73241::51","ch:1:sloid:73241::50","2","60"
"ch:1:sloid:73242::50","ch:1:sloid:73242::51","2","60"
"ch:1:sloid:73242::51","ch:1:sloid:73242::50","2","60"
"ch:1:sloid:73244::50","ch:1:sloid:73244::51","2","60"
"ch:1:sloid:73244::51","ch:1:sloid:73244::50","2","60"
"ch:1:sloid:73247::50","ch:1:sloid:73247::51","2","60"
"ch:1:sloid:73247::51","ch:1:sloid:73247::50","2","60"
"ch:1:sloid:73251::50","ch:1:sloid:73251::51","2","240"
"ch:1:sloid:73251::51","ch:1:sloid:73251::50","2","240"
"ch:1:sloid:73252::50","ch:1:sloid:73252::51","2","60"
"ch:1:sloid:73252::51","ch:1:sloid:73252::50","2","60"
"ch:1:sloid:73254::50","ch:1:sloid:73254::51","2","60"
"ch:1:sloid:73254::51","ch:1:sloid:73254::50","2","60"
"ch:1:sloid:73255::50","ch:1:sloid:73255::51","2","60"
"ch:1:sloid:73255::51","ch:1:sloid:73255::50","2","60"
"ch:1:sloid:73256::50","ch:1:sloid:73256::51","2","60"
"ch:1:sloid:73256::51","ch:1:sloid:73256::50","2","60"
"ch:1:sloid:73257::50","ch:1:sloid:73257::51","2","240"
"ch:1:sloid:73257::51","ch:1:sloid:73257::50","2","240"
"ch:1:sloid:73259::50","ch:1:sloid:73259::51","2","60"
"ch:1:sloid:73259::51","ch:1:sloid:73259::50","2","60"
"ch:1:sloid:73260::50","ch:1:sloid:73260::51","2","60"
"ch:1:sloid:73260::51","ch:1:sloid:73260::50","2","60"
"ch:1:sloid:73261::50","ch:1:sloid:73261::51","2","240"
"ch:1:sloid:73261::51","ch:1:sloid:73261::50","2","240"
"ch:1:sloid:73262::50","ch:1:sloid:73262::51","2","240"
"ch:1:sloid:73262::51","ch:1:sloid:73262::50","2","240"
"ch:1:sloid:73263::50","ch:1:sloid:73263::51","2","240"
"ch:1:sloid:73263::50","ch:1:sloid:82720::51","2","300"
"ch:1:sloid:73263::51","ch:1:sloid:73263::50","2","240"
"ch:1:sloid:73263::51","ch:1:sloid:82720::51","2","300"
"ch:1:sloid:73264::50","ch:1:sloid:73264::51","2","60"
"ch:1:sloid:73264::51","ch:1:sloid:73264::50","2","60"
"ch:1:sloid:73265::50","ch:1:sloid:73265::51","2","60"
"ch:1:sloid:73265::51","ch:1:sloid:73265::50","2","60"
"ch:1:sloid:73267::50","ch:1:sloid:73267::51","2","60"
"ch:1:sloid:73267::51","ch:1:sloid:73267::50","2","60"
"ch:1:sloid:73268::50","ch:1:sloid:73268::51","2","60"
"ch:1:sloid:73268::51","ch:1:sloid:73268::50","2","60"
"ch:1:sloid:73269::50","ch:1:sloid:73269::51","2","60"
"ch:1:sloid:73269::51","ch:1:sloid:73269::50","2","60"
"ch:1:sloid:73270::50","ch:1:sloid:73270::51","2","60"
"ch:1:sloid:73270::51","ch:1:sloid:73270::50","2","60"
"ch:1:sloid:73271::50","ch:1:sloid:73271::51","2","60"
"ch:1:sloid:73271::51","ch:1:sloid:73271::50","2","60"
"ch:1:sloid:73272::50","ch:1:sloid:73272::51","2","60"
"ch:1:sloid:73272::51","ch:1:sloid:73272::50","2","60"
"ch:1:sloid:73273::50","ch:1:sloid:73273::51","2","180"
"ch:1:sloid:73273::51","ch:1:sloid:73273::50","2","180"
"ch:1:sloid:73274::50","ch:1:sloid:73274::51","2","60"
"ch:1:sloid:73274::51","ch:1:sloid:73274::50","2","60"
"ch:1:sloid:73275::50","ch:1:sloid:73275::51","2","120"
"ch:1:sloid:73275::51","ch:1:sloid:73275::50","2","120"
"ch:1:sloid:73276::50","ch:1:sloid:73276::51","2","60"
"ch:1:sloid:73276::51","ch:1:sloid:73276::50","2","60"
"ch:1:sloid:73277::50","ch:1:sloid:73277::51","2","60"
"ch:1:sloid:73277::51","ch:1:sloid:73277::50","2","60"
"ch:1:sloid:73278::50","ch:1:sloid:73278::52","2","120"
"ch:1:sloid:73278::52","ch:1:sloid:73278::50","2","120"
"ch:1:sloid:73279::50","ch:1:sloid:73279::51","2","60"
"ch:1:sloid:73279::51","ch:1:sloid:73279::50","2","60"
"ch:1:sloid:73280::50","ch:1:sloid:73280::51","2","60"
"ch:1:sloid:73280::51","ch:1:sloid:73280::50","2","60"
"ch:1:sloid:73281::50","ch:1:sloid:73281::51","2","60"
"ch:1:sloid:73281::51","ch:1:sloid:73281::50","2","60"
"ch:1:sloid:73282::50","ch:1:sloid:73282::51","2","60"
"ch:1:sloid:73282::51","ch:1:sloid:73282::50","2","60"
"ch:1:sloid:73283::50","ch:1:sloid:73283::51","2","60"
"ch:1:sloid:73283::51","ch:1:sloid:73283::50","2","60"
"ch:1:sloid:7330::50","ch:1:sloid:7330::51","2","60"
"ch:1:sloid:7330::51","ch:1:sloid:7330::50","2","60"
"ch:1:sloid:73310::50","ch:1:sloid:73310::51","2","60"
"ch:1:sloid:73310::51","ch:1:sloid:73310::50","2","60"
"ch:1:sloid:73388::50","ch:1:sloid:73388::51","2","60"
"ch:1:sloid:73388::51","ch:1:sloid:73388::50","2","60"
"ch:1:sloid:73433::50","ch:1:sloid:73433::51","2","60"
"ch:1:sloid:73433::51","ch:1:sloid:73433::50","2","60"
"ch:1:sloid:73434::50","ch:1:sloid:73434::51","2","60"
"ch:1:sloid:73434::51","ch:1:sloid:73434::50","2","60"
"ch:1:sloid:73435::50","ch:1:sloid:73435::51","2","60"
"ch:1:sloid:73435::51","ch:1:sloid:73435::50","2","60"
"ch:1:sloid:73436::50","ch:1:sloid:73436::51","2","60"
"ch:1:sloid:73436::51","ch:1:sloid:73436::50","2","60"
"ch:1:sloid:73438::50","ch:1:sloid:73438::51","2","60"
"ch:1:sloid:73438::50","ch:1:sloid:73438::53","2","60"
"ch:1:sloid:73438::51","ch:1:sloid:73438::50","2","60"
"ch:1:sloid:73438::51","ch:1:sloid:73438::53","2","60"
"ch:1:sloid:73438::53","ch:1:sloid:73438::50","2","60"
"ch:1:sloid:73438::53","ch:1:sloid:73438::51","2","60"
"ch:1:sloid:73445::50","ch:1:sloid:73445::51","2","60"
"ch:1:sloid:73445::51","ch:1:sloid:73445::50","2","60"
"ch:1:sloid:73447::50","ch:1:sloid:73447::51","2","60"
"ch:1:sloid:73447::51","ch:1:sloid:73447::50","2","60"
"ch:1:sloid:73449::50","ch:1:sloid:73449::51","2","60"
"ch:1:sloid:73449::51","ch:1:sloid:73449::50","2","60"
"ch:1:sloid:73453::50","ch:1:sloid:73453::51","2","60"
"ch:1:sloid:73453::51","ch:1:sloid:73453::50","2","60"
"ch:1:sloid:73454::50","ch:1:sloid:73454::51","2","60"
"ch:1:sloid:73454::51","ch:1:sloid:73454::50","2","60"
"ch:1:sloid:73499::50","ch:1:sloid:73499::51","2","180"
"ch:1:sloid:73499::50","ch:1:sloid:73499::52","2","180"
"ch:1:sloid:73499::50","ch:1:sloid:73499::53","2","180"
"ch:1:sloid:73499::50","ch:1:sloid:73499::54","2","180"
"ch:1:sloid:73499::51","ch:1:sloid:73499::50","2","180"
"ch:1:sloid:73499::51","ch:1:sloid:73499::52","2","180"
"ch:1:sloid:73499::51","ch:1:sloid:73499::53","2","180"
"ch:1:sloid:73499::51","ch:1:sloid:73499::54","2","180"
"ch:1:sloid:73499::52","ch:1:sloid:73499::50","2","180"
"ch:1:sloid:73499::52","ch:1:sloid:73499::51","2","180"
"ch:1:sloid:73499::52","ch:1:sloid:73499::53","2","180"
"ch:1:sloid:73499::52","ch:1:sloid:73499::54","2","180"
"ch:1:sloid:73499::53","ch:1:sloid:73499::50","2","180"
"ch:1:sloid:73499::53","ch:1:sloid:73499::51","2","180"
"ch:1:sloid:73499::53","ch:1:sloid:73499::52","2","180"
"ch:1:sloid:73499::53","ch:1:sloid:73499::54","2","180"
"ch:1:sloid:73499::54","ch:1:sloid:73499::50","2","180"
"ch:1:sloid:73499::54","ch:1:sloid:73499::51","2","180"
"ch:1:sloid:73499::54","ch:1:sloid:73499::52","2","180"
"ch:1:sloid:73499::54","ch:1:sloid:73499::53","2","180"
"ch:1:sloid:73501::50","ch:1:sloid:73501::51","2","60"
"ch:1:sloid:73501::51","ch:1:sloid:73501::50","2","60"
"ch:1:sloid:73502::50","ch:1:sloid:73502::51","2","60"
"ch:1:sloid:73502::51","ch:1:sloid:73502::50","2","60"
"ch:1:sloid:73503::50","ch:1:sloid:73503::51","2","240"
"ch:1:sloid:73503::51","ch:1:sloid:73503::50","2","240"
"ch:1:sloid:73504::50","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::50","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::51","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::52","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::53","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::54","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::55","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::56","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::57","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::58","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::59","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73504::60","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::61","ch:1:sloid:73504::63","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::50","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::51","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::52","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::53","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::54","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::55","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::56","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::57","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::58","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::59","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::60","2","60"
"ch:1:sloid:73504::63","ch:1:sloid:73504::61","2","60"
"ch:1:sloid:73505::50","ch:1:sloid:73505::51","2","60"
"ch:1:sloid:73505::51","ch:1:sloid:73505::50","2","60"
"ch:1:sloid:73507::50","ch:1:sloid:73507::52","2","60"
"ch:1:sloid:73507::52","ch:1:sloid:73507::50","2","60"
"ch:1:sloid:73508::50","ch:1:sloid:73508::51","2","60"
"ch:1:sloid:73508::51","ch:1:sloid:73508::50","2","60"
"ch:1:sloid:73509::50","ch:1:sloid:73509::51","2","60"
"ch:1:sloid:73509::51","ch:1:sloid:73509::50","2","60"
"ch:1:sloid:73510::50","ch:1:sloid:73510::51","2","60"
"ch:1:sloid:73510::51","ch:1:sloid:73510::50","2","60"
"ch:1:sloid:73511::50","ch:1:sloid:73511::51","2","60"
"ch:1:sloid:73511::51","ch:1:sloid:73511::50","2","60"
"ch:1:sloid:73513::50","ch:1:sloid:73513::51","2","60"
"ch:1:sloid:73513::51","ch:1:sloid:73513::50","2","60"
"ch:1:sloid:73514::50","ch:1:sloid:73514::51","2","60"
"ch:1:sloid:73514::51","ch:1:sloid:73514::50","2","60"
"ch:1:sloid:73515::50","ch:1:sloid:73515::51","2","60"
"ch:1:sloid:73515::51","ch:1:sloid:73515::50","2","60"
"ch:1:sloid:73517::50","ch:1:sloid:73517::51","2","60"
"ch:1:sloid:73517::51","ch:1:sloid:73517::50","2","60"
"ch:1:sloid:73518::50","ch:1:sloid:73518::51","2","240"
"ch:1:sloid:73518::51","ch:1:sloid:73518::50","2","240"
"ch:1:sloid:73519::50","ch:1:sloid:73519::51","2","60"
"ch:1:sloid:73519::51","ch:1:sloid:73519::50","2","60"
"ch:1:sloid:73520::50","ch:1:sloid:73520::51","2","60"
"ch:1:sloid:73520::50","ch:1:sloid:73520::52","2","60"
"ch:1:sloid:73520::51","ch:1:sloid:73520::50","2","60"
"ch:1:sloid:73520::51","ch:1:sloid:73520::52","2","60"
"ch:1:sloid:73520::52","ch:1:sloid:73520::50","2","60"
"ch:1:sloid:73520::52","ch:1:sloid:73520::51","2","60"
"ch:1:sloid:73521::50","ch:1:sloid:73521::51","2","60"
"ch:1:sloid:73521::51","ch:1:sloid:73521::50","2","60"
